TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
730832, 4.77463, 0.0881471, 1.72114, -0.0494238
730833, 4.86278, -0.0642739, 1.70108, -0.0176727
730834, 4.80401, 0.0018364, 1.71066, -0.0293547
730835, 4.80401, 0.0367279, 1.71006, -0.0380413
730836, 4.80401, -0.097329, 1.70976, -0.00718891
730837, 4.80401, -0.0293824, 1.70946, -0.016175
730838, 4.80401, 0.0367279, 1.70916, -0.0305529
730839, 4.74525, 0.0018364, 1.72414, -0.0248616
730840, 4.8334, -0.0128548, 1.70647, -0.0212672
730841, 4.80401, 0.0697831, 1.71096, -0.0413362
730842, 4.80401, 0.0018364, 1.71066, -0.0299538
730843, 4.71587, 0.0532555, 1.73313, -0.0431335
730844, 4.86278, 0.0018364, 1.70257, -0.0347464
730845, 4.80401, 0.0018364, 1.71216, -0.0347464
730846, 4.74525, -0.0293824, 1.72684, -0.0269584
730847, 4.8334, -0.0808015, 1.70916, -0.0113824
730848, 4.80401, 0.0367279, 1.71366, -0.0341473
730849, 4.80401, 0.0018364, 1.71336, -0.0287556
730850, 4.80401, -0.0293824, 1.71306, -0.0209677
730851, 4.80401, 0.0367279, 1.71276, -0.0350459
730852, 4.86278, -0.097329, 1.69748, -0.00389399
730853, 4.80401, 0.0018364, 1.70886, -0.0212672
730854, 4.74525, 0.0367279, 1.72384, -0.0299538
730855, 4.77463, 0.0202004, 1.72144, -0.0290552
730856, 4.8334, 0.0202004, 1.70916, -0.0308524
730857, 4.77463, -0.0128548, 1.72174, -0.023963
730858, 4.86278, -0.0293824, 1.70197, -0.0188709
730859, 4.80401, 0.0018364, 1.71216, -0.0242626
730860, 4.8334, -0.0128548, 1.70467, -0.0206681
730861, 4.77463, 0.0532555, 1.71725, -0.0365436
730862, 4.80401, 0.0697831, 1.71276, -0.0452302
730863, 4.8334, -0.0459099, 1.70527, -0.0215667
730864, 4.8334, 0.0202004, 1.70287, -0.0344469
730865, 4.68649, 0.0697831, 1.73792, -0.0488247
730866, 4.8334, -0.0459099, 1.71066, -0.0251612
730867, 4.8334, -0.0459099, 1.70826, -0.0212672
730868, 4.8334, -0.0459099, 1.70587, -0.0173732
730869, 4.74525, 0.0018364, 1.72624, -0.0260598
730870, 4.80401, -0.0293824, 1.71635, -0.0179723
730871, 4.8334, -0.0128548, 1.70886, -0.0197695
730872, 4.77463, 0.0202004, 1.72144, -0.0269584
730873, 4.74525, 0.104675, 1.73163, -0.0503224
730874, 4.86278, -0.0293824, 1.70677, -0.0251612
730875, 4.80401, -0.0293824, 1.71725, -0.0224653
730876, 4.80401, 0.0018364, 1.71725, -0.0281566
730877, 4.8334, -0.0459099, 1.70976, -0.0158755
730878, 4.74525, -0.0293824, 1.73013, -0.016175
730879, 4.77463, 0.0532555, 1.72773, -0.0350459
730880, 4.86278, 0.0018364, 1.70767, -0.0263593
730881, 4.8334, 0.0202004, 1.71066, -0.0311519
730882, 4.77463, -0.0459099, 1.72294, -0.0158755
730883, 4.80401, 0.0018364, 1.72025, -0.0242626
730884, 4.80401, 0.0367279, 1.72114, -0.0332487
730885, 4.80401, 0.0367279, 1.72174, -0.0362441
730886, 4.8334, -0.0128548, 1.71515, -0.0269584
730887, 4.74525, 0.0697831, 1.73582, -0.0467279
